investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001553,2024-01-04,120844,Redemption,125745.0,Delhi,Noida,T30,26-35,Male,23.5,Cheque,Verified
INV003579,2024-01-04,119599,Lumpsum,518933.0,West Bengal,Kolkata,T30,18-25,Male,4.6,Net Banking,Verified
INV003410,2024-01-04,149324,SIP,1826.0,Madhya Pradesh,Indore,T30,26-35,Male,7.7,UPI,Verified
INV003409,2024-01-04,125497,Redemption,255163.0,Karnataka,Mysore,B30,46-55,Male,44.2,Net Banking,Verified
INV002554,2024-01-04,102885,SIP,8997.0,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,Net Banking,Verified
INV004059,2024-01-04,120843,SIP,7638.0,Maharashtra,Pune,T30,26-35,Female,17.0,Net Banking,Verified
INV000639,2024-01-04,149322,Lumpsum,286253.0,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,UPI,Verified
INV002219,2024-01-04,120504,SIP,5981.0,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,Verified
INV002960,2024-01-04,119120,SIP,15426.0,Madhya Pradesh,Indore,T30,36-45,Male,57.1,Cheque,Verified
INV003342,2024-01-04,100025,Redemption,345140.0,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified
INV002748,2024-01-04,119120,SIP,533.0,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
INV004880,2024-01-04,125497,SIP,6167.0,Punjab,Chandigarh,T30,26-35,Male,6.3,UPI,Verified
INV002436,2024-01-04,149322,SIP,5899.0,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,Verified
INV002659,2024-01-04,125497,Redemption,218077.0,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,Verified
INV003196,2024-01-04,101207,SIP,2483.0,West Bengal,Kolkata,T30,26-35,Female,20.1,UPI,Verified
INV000874,2024-01-04,120844,SIP,1162.0,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,Verified
INV000386,2024-01-04,119093,SIP,57205.0,Haryana,Faridabad,B30,36-45,Male,14.2,Net Banking,Verified
INV001536,2024-01-04,119598,SIP,1762.0,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
INV002642,2024-01-04,148568,SIP,911.0,Haryana,Gurugram,T30,46-55,Female,48.8,UPI,Verified
INV004452,2024-01-05,149324,SIP,4901.0,Rajasthan,Udaipur,B30,26-35,Male,17.6,Net Banking,Verified
INV003171,2024-01-05,120505,SIP,5100.0,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified
INV000926,2024-01-05,120507,SIP,7278.0,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified
INV001070,2024-01-05,120843,SIP,52410.0,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Cheque,Verified
INV004919,2024-01-05,100033,Lumpsum,243656.0,Telangana,Hyderabad,T30,26-35,Male,6.6,Cheque,Verified
INV002656,2024-01-05,118636,Lumpsum,265566.0,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,Verified
INV003072,2024-01-05,119094,SIP,28652.0,Tamil Nadu,Coimbatore,B30,18-25,Male,3.8,UPI,Verified
INV003846,2024-01-05,102886,Redemption,8986.0,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified
INV004400,2024-01-05,120841,Lumpsum,522907.0,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified
INV003028,2024-01-05,100033,SIP,7663.0,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Verified
INV004733,2024-01-05,149323,SIP,822.0,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,Verified
INV002610,2024-01-05,100016,SIP,4252.0,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified
INV000476,2024-01-05,100033,SIP,47424.0,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified
INV003516,2024-01-05,118635,Lumpsum,363022.0,Delhi,Gurugram,T30,36-45,Female,14.0,Mandate,Verified
INV000181,2024-01-05,118633,SIP,8019.0,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified
INV002225,2024-01-05,120844,SIP,2284.0,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified
INV003251,2024-01-05,149324,Lumpsum,341468.0,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified
INV003193,2024-01-05,119599,SIP,4260.0,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified
INV004998,2024-01-05,120844,Lumpsum,295114.0,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,Verified
INV004981,2024-01-05,149323,SIP,7677.0,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified
INV003075,2024-01-05,100025,SIP,8649.0,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified
INV001651,2024-01-05,149323,SIP,6844.0,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified
INV004478,2024-01-05,101206,Redemption,308976.0,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,Verified
INV004743,2024-01-05,119092,SIP,15224.0,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,Verified
INV003198,2024-01-05,120843,SIP,46712.0,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Net Banking,Verified
INV003076,2024-01-05,120507,Redemption,197940.0,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,Verified
INV003427,2024-01-05,118633,Redemption,193289.0,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified
INV003505,2024-01-05,148568,Redemption,13457.0,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified
INV001811,2024-01-05,119552,Lumpsum,48636.0,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified
INV000762,2024-01-05,101208,Lumpsum,141489.0,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified
INV001930,2024-01-05,125497,SIP,1092.0,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,Verified
INV000535,2024-01-05,118636,SIP,26387.0,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,Verified
INV000642,2024-01-05,119092,Redemption,413094.0,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified
INV003641,2024-01-05,120505,SIP,6819.0,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified
INV001027,2024-01-05,119552,Redemption,347503.0,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,Verified
INV000058,2024-01-05,120841,Lumpsum,248336.0,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified
INV004257,2024-01-05,119094,Redemption,301471.0,Telangana,Hyderabad,T30,36-45,Male,22.0,Mandate,Pending
INV004889,2024-01-05,149323,Lumpsum,330076.0,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified
INV003063,2024-01-05,148569,SIP,869.0,Maharashtra,Mumbai,T30,36-45,Female,45.0,Net Banking,Verified
INV001269,2024-01-05,100033,Lumpsum,432672.0,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,Pending
INV003937,2024-01-05,102885,Lumpsum,451983.0,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,Verified
INV000786,2024-01-05,119095,SIP,1199.0,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,Verified
INV002567,2024-01-05,120842,SIP,9018.0,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified
INV004992,2024-01-05,101208,SIP,434.0,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified
INV001636,2024-01-05,119094,SIP,8674.0,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified
INV004902,2024-01-05,119552,Lumpsum,25230.0,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,Verified
INV002947,2024-01-05,148569,SIP,8881.0,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Verified
INV003795,2024-01-05,101208,SIP,4746.0,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified
INV003216,2024-01-05,119551,Lumpsum,59528.0,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,Verified
INV001629,2024-01-05,118634,Lumpsum,26213.0,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,Verified
INV002611,2024-01-05,120507,Redemption,373343.0,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,Verified
INV004340,2024-01-05,102885,Redemption,151645.0,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified
INV004096,2024-01-05,101207,SIP,44821.0,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,Verified
INV004291,2024-01-05,149323,Redemption,402785.0,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified
INV002154,2024-01-05,149324,Redemption,188124.0,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified
INV004414,2024-01-05,118635,Redemption,294110.0,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified
INV000854,2024-01-05,119093,SIP,2770.0,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified
INV001295,2024-01-05,119120,SIP,6736.0,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified
INV000461,2024-01-05,125498,SIP,10676.0,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,Pending
INV000065,2024-01-05,149322,Redemption,89612.0,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified
INV003211,2024-01-05,101206,Lumpsum,405816.0,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified
INV002530,2024-01-05,119093,SIP,13177.0,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending
INV004472,2024-01-05,120843,Lumpsum,331877.0,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Verified
INV000791,2024-01-05,119598,SIP,13272.0,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,Verified
INV000797,2024-01-05,118636,Redemption,372649.0,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,Verified
INV003744,2024-01-06,118632,Lumpsum,123594.0,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified
INV001492,2024-01-06,119552,SIP,2167.0,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,Verified
INV002796,2024-01-06,101207,Lumpsum,115644.0,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Pending
INV001304,2024-01-06,125497,SIP,5514.0,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Pending
INV003998,2024-01-06,101208,SIP,11973.0,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,Verified
INV001058,2024-01-06,119598,Lumpsum,33691.0,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified
INV003636,2024-01-06,119552,SIP,2299.0,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified
INV001630,2024-01-06,119093,SIP,27077.0,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,Verified
INV003991,2024-01-06,120504,SIP,3089.0,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified
INV000668,2024-01-06,101207,SIP,2570.0,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified
INV001848,2024-01-06,148569,SIP,16080.0,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified
INV003876,2024-01-06,100033,Redemption,237658.0,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
INV003022,2024-01-06,101207,Lumpsum,445481.0,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified
INV002250,2024-01-06,102887,Lumpsum,554938.0,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified
INV004594,2024-01-06,149322,Lumpsum,119338.0,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified
INV001283,2024-01-06,119599,Lumpsum,33527.0,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending
INV002835,2024-01-06,149322,SIP,5894.0,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,Verified
INV002776,2024-01-06,101207,SIP,989.0,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Pending
INV003143,2024-01-06,120843,Lumpsum,249341.0,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,Verified
INV003696,2024-01-06,120504,Lumpsum,401559.0,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,Verified
INV000783,2024-01-06,148569,Lumpsum,60606.0,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Pending
INV000783,2024-01-06,100033,Lumpsum,330093.0,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Verified
INV003060,2024-01-06,120507,SIP,10941.0,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified
INV000974,2024-01-06,120506,SIP,6150.0,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified
INV000126,2024-01-06,101207,Lumpsum,151709.0,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,Pending
INV004134,2024-01-06,148569,SIP,3144.0,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified
INV001131,2024-01-06,120505,Lumpsum,513257.0,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Verified
INV004811,2024-01-06,120841,Redemption,39649.0,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified
INV003691,2024-01-06,118632,SIP,1128.0,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified
INV001902,2024-01-06,120843,SIP,2179.0,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,Verified
INV004230,2024-01-06,120841,Lumpsum,31627.0,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,Verified
INV001923,2024-01-06,102886,SIP,1042.0,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,Verified
INV002658,2024-01-06,120503,Lumpsum,41413.0,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified
INV001953,2024-01-06,101208,Lumpsum,420171.0,Haryana,Faridabad,B30,46-55,Male,55.0,Net Banking,Verified
INV002565,2024-01-06,119599,Lumpsum,63809.0,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified
INV001770,2024-01-06,118636,Lumpsum,138095.0,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,Verified
INV000960,2024-01-06,120507,SIP,12641.0,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,Pending
INV001924,2024-01-06,125497,SIP,2361.0,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified
INV003097,2024-01-06,120842,SIP,9469.0,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified
INV000166,2024-01-06,149324,SIP,2824.0,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,Verified
INV001870,2024-01-06,118636,SIP,57785.0,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,Verified
INV004329,2024-01-06,102886,SIP,2439.0,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,Verified
INV004832,2024-01-06,119551,Redemption,359828.0,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,Verified
INV001043,2024-01-06,149324,SIP,3166.0,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified
INV001656,2024-01-06,119120,Redemption,357463.0,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified
INV004412,2024-01-06,148568,SIP,2615.0,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified
INV003040,2024-01-06,148568,SIP,1616.0,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified
INV002034,2024-01-06,120842,SIP,28965.0,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,Verified
INV004185,2024-01-06,118633,SIP,2625.0,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
INV000182,2024-01-06,120842,Redemption,309923.0,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified
INV004497,2024-01-06,119120,SIP,42251.0,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,Verified
INV000163,2024-01-06,100033,SIP,26952.0,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,Verified
INV003894,2024-01-06,119552,Lumpsum,404974.0,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified
INV001720,2024-01-06,119094,Redemption,197973.0,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified
INV000104,2024-01-06,149322,SIP,29462.0,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Pending
INV002548,2024-01-06,118632,SIP,59410.0,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified
INV002329,2024-01-06,120842,SIP,8132.0,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified
INV003070,2024-01-06,119092,SIP,26490.0,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,Verified
INV003564,2024-01-06,148569,SIP,53136.0,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified
INV000408,2024-01-07,120843,Redemption,118820.0,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified
INV000231,2024-01-07,119095,Redemption,221924.0,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified
INV000091,2024-01-07,101208,SIP,8317.0,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified
INV001735,2024-01-07,119552,SIP,16939.0,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,Verified
INV000894,2024-01-07,100033,Redemption,219820.0,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified
INV000962,2024-01-07,120842,Lumpsum,422124.0,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified
INV001723,2024-01-07,119094,SIP,6112.0,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,Verified
INV003085,2024-01-07,119092,Redemption,181536.0,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified
INV003325,2024-01-07,101206,SIP,2768.0,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified
INV004132,2024-01-07,119094,Lumpsum,263193.0,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified
INV003322,2024-01-07,120506,SIP,4204.0,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,Verified
INV004841,2024-01-07,101207,SIP,592.0,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Verified
INV004119,2024-01-07,119551,Redemption,376569.0,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,UPI,Verified
INV001476,2024-01-07,119092,SIP,10756.0,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Pending
INV000667,2024-01-07,101208,Lumpsum,390649.0,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified
INV001689,2024-01-07,120505,Lumpsum,473543.0,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified
INV003422,2024-01-07,119598,SIP,17031.0,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,UPI,Verified
INV002471,2024-01-07,120844,SIP,1126.0,Punjab,Chandigarh,T30,18-25,Male,3.1,Net Banking,Verified
INV001274,2024-01-07,119092,Lumpsum,136990.0,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified
INV004336,2024-01-07,120842,Lumpsum,117691.0,West Bengal,Kolkata,T30,46-55,Female,35.0,Cheque,Verified
INV001036,2024-01-07,149323,SIP,2621.0,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified
INV001363,2024-01-07,118632,SIP,58920.0,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified
INV000339,2024-01-07,120843,Lumpsum,133844.0,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified
INV003377,2024-01-07,148567,Lumpsum,275934.0,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified
INV002732,2024-01-07,120843,SIP,1047.0,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified
INV000766,2024-01-07,148568,SIP,7948.0,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Net Banking,Verified
INV004894,2024-01-07,120506,SIP,2960.0,Telangana,Hyderabad,T30,26-35,Female,21.0,UPI,Verified
INV000308,2024-01-07,119095,Redemption,15648.0,West Bengal,Kolkata,T30,36-45,Male,52.4,UPI,Verified
INV000307,2024-01-07,149323,Lumpsum,81645.0,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified
INV004258,2024-01-07,119552,Redemption,57695.0,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified
INV003343,2024-01-07,119095,Redemption,96619.0,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Verified
INV004639,2024-01-07,101208,Redemption,396767.0,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Verified
INV001491,2024-01-07,149322,SIP,4575.0,Tamil Nadu,Chennai,T30,56+,Male,78.5,Mandate,Verified
INV001006,2024-01-07,101208,SIP,2104.0,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,Net Banking,Verified
INV000288,2024-01-07,118634,SIP,55146.0,Telangana,Hyderabad,T30,26-35,Male,10.1,Cheque,Verified
INV003054,2024-01-07,120843,SIP,6158.0,Telangana,Hyderabad,T30,56+,Female,77.1,Cheque,Verified
INV004349,2024-01-07,119092,Lumpsum,416883.0,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified
INV003341,2024-01-07,149322,Lumpsum,76277.0,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified
INV004754,2024-01-07,119552,SIP,4842.0,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified
INV002870,2024-01-07,125498,Lumpsum,423490.0,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified
INV003411,2024-01-07,149324,SIP,2954.0,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Net Banking,Verified
INV000155,2024-01-07,120506,Redemption,230658.0,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Net Banking,Verified
INV000855,2024-01-07,101206,SIP,490.0,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified
INV004185,2024-01-07,101206,SIP,2462.0,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified
INV002834,2024-01-07,120841,Redemption,368938.0,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified
INV004498,2024-01-07,119120,Redemption,253111.0,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified
INV004008,2024-01-07,101208,SIP,471.0,Maharashtra,Nashik,B30,46-55,Male,17.2,UPI,Verified
INV001602,2024-01-07,100016,SIP,17107.0,West Bengal,Kolkata,T30,36-45,Male,27.0,Mandate,Verified
INV003319,2024-01-07,102886,SIP,4604.0,Punjab,Chandigarh,T30,26-35,Male,12.8,Mandate,Verified
INV001447,2024-01-07,120841,Redemption,75406.0,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified
INV002599,2024-01-07,149322,SIP,2827.0,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified
INV000032,2024-01-07,119120,Redemption,291165.0,Delhi,Noida,T30,36-45,Male,21.8,Cheque,Verified
INV002505,2024-01-07,120841,SIP,8163.0,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified
INV000583,2024-01-07,119092,Redemption,344315.0,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV000476,2024-01-07,120505,SIP,9845.0,Gujarat,Surat,T30,46-55,Female,21.2,Mandate,Verified
INV004427,2024-01-07,100016,SIP,12756.0,Punjab,Amritsar,B30,36-45,Female,54.2,UPI,Verified
INV000540,2024-01-07,120843,Redemption,410824.0,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
INV001961,2024-01-07,120503,SIP,2278.0,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified
INV003279,2024-01-07,119120,SIP,14432.0,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,Pending
INV002329,2024-01-07,120842,SIP,26835.0,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified
INV000542,2024-01-07,118632,SIP,2033.0,Haryana,Faridabad,B30,36-45,Male,20.3,Cheque,Verified
INV004576,2024-01-07,148569,Redemption,200234.0,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified
INV001311,2024-01-07,102887,SIP,553.0,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified
INV001327,2024-01-07,120842,SIP,5741.0,Delhi,New Delhi,T30,36-45,Male,31.2,UPI,Verified
INV002361,2024-01-08,101207,SIP,42978.0,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified
INV004088,2024-01-08,118636,Lumpsum,225281.0,Tamil Nadu,Chennai,T30,36-45,Male,26.8,UPI,Verified
INV001581,2024-01-08,100025,Lumpsum,194939.0,Madhya Pradesh,Indore,T30,18-25,Female,5.7,Net Banking,Verified
INV004493,2024-01-08,119599,Redemption,115716.0,Tamil Nadu,Chennai,T30,36-45,Male,19.3,UPI,Verified
INV000309,2024-01-08,125498,SIP,2302.0,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified
INV001696,2024-01-08,120507,SIP,2285.0,West Bengal,Kolkata,T30,56+,Female,55.8,Net Banking,Pending
INV002847,2024-01-08,120841,Redemption,255648.0,Haryana,Faridabad,B30,26-35,Male,13.4,Cheque,Verified
INV000074,2024-01-08,148567,SIP,2005.0,Rajasthan,Jaipur,T30,26-35,Female,8.4,UPI,Verified
INV004714,2024-01-08,100033,Lumpsum,337687.0,Madhya Pradesh,Bhopal,B30,36-45,Male,31.3,Cheque,Verified
INV003294,2024-01-08,118634,Redemption,249450.0,Madhya Pradesh,Bhopal,B30,26-35,Female,11.1,Mandate,Verified
INV004450,2024-01-08,100016,SIP,55566.0,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Net Banking,Verified
INV003232,2024-01-08,120842,Redemption,423309.0,Maharashtra,Pune,T30,36-45,Female,30.9,Net Banking,Verified
INV001122,2024-01-08,148568,SIP,16130.0,Maharashtra,Mumbai,T30,46-55,Female,18.3,Cheque,Verified
INV004647,2024-01-08,100025,Lumpsum,218815.0,Madhya Pradesh,Indore,T30,36-45,Female,25.3,Cheque,Verified
INV001333,2024-01-08,100016,SIP,803.0,Haryana,Faridabad,B30,26-35,Female,19.0,Net Banking,Verified
INV001220,2024-01-08,119095,SIP,570.0,Punjab,Chandigarh,T30,36-45,Male,48.3,Cheque,Verified
INV004226,2024-01-08,118633,Redemption,88746.0,Punjab,Chandigarh,T30,18-25,Male,3.9,Net Banking,Verified
INV000081,2024-01-08,119095,Lumpsum,283811.0,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified
INV001021,2024-01-08,119093,SIP,20743.0,Maharashtra,Mumbai,T30,56+,Male,50.5,Mandate,Verified
INV000583,2024-01-08,120507,Lumpsum,278514.0,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified
INV002679,2024-01-08,118636,Lumpsum,334718.0,Uttar Pradesh,Agra,B30,36-45,Male,33.8,Net Banking,Verified
INV003342,2024-01-08,119552,Redemption,189489.0,Tamil Nadu,Chennai,T30,56+,Male,32.8,UPI,Pending
